onset,pitch,duration,staff
40.0,72,0.5,0.0
40.375,77,0.113,0.0
40.5,78,0.998,0.0
40.5,75,0.998,0.0
40.5,72,0.998,0.0
41.0,69,0.9,0.0
41.5,75,0.373,0.0
41.5,75,0.5,0.0
41.5,72,0.5,0.0
41.875,77,0.113,0.0
42.0,78,0.998,0.0
42.0,75,0.9,0.0
42.0,72,0.9,0.0
42.5,69,0.498,0.0
43.0,63,0.373,0.0
43.0,87,0.373,0.0
43.0,75,0.373,0.0
43.375,65,0.113,0.0
43.375,89,0.113,0.0
43.375,77,0.113,0.0
43.5,90,1.35,0.0
43.5,87,1.35,0.0
43.5,84,1.35,0.0
43.5,78,1.35,0.0
43.5,66,0.45,0.0
43.5,63,0.45,0.0
43.5,60,0.45,0.0
43.5,56,0.45,0.0
44.0,32,0.081,0.0
44.0,36,0.081,0.0
44.0,39,0.081,0.0
44.083,44,0.081,0.0
44.167,32,0.081,0.0
44.167,36,0.081,0.0
44.167,39,0.081,0.0
44.25,44,0.081,0.0
44.333,32,0.081,0.0
44.333,36,0.081,0.0
44.333,39,0.081,0.0
44.417,44,0.081,0.0
44.5,32,0.081,0.0
44.5,36,0.081,0.0
44.5,39,0.081,0.0
44.583,44,0.081,0.0
44.667,32,0.081,0.0
44.667,36,0.081,0.0
44.667,39,0.081,0.0
44.75,44,0.081,0.0
44.833,32,0.081,0.0
44.833,36,0.081,0.0
44.833,39,0.081,0.0
44.917,44,0.075,0.0
45.0,91,0.373,0.0
45.0,88,0.373,0.0
45.0,84,0.373,0.0
45.0,79,0.373,0.0
45.0,31,0.338,0.0
45.0,36,0.338,0.0
45.0,40,0.338,0.0
45.0,43,0.338,0.0
45.375,88,0.123,0.0
45.375,84,0.123,0.0
45.375,79,0.123,0.0
45.375,76,0.123,0.0
45.375,64,0.123,0.0
45.375,60,0.123,0.0
45.375,55,0.123,0.0
45.5,84,0.25,0.0
45.5,79,0.25,0.0
45.5,76,0.25,0.0
45.5,72,0.25,0.0
45.5,67,0.25,0.0
45.5,64,0.25,0.0
45.5,60,0.25,0.0
45.5,55,0.25,0.0
46.0,86,0.225,0.0
46.0,83,0.225,0.0
46.0,79,0.225,0.0
46.0,74,0.225,0.0
46.0,59,0.225,0.0
46.0,53,0.225,0.0
46.0,50,0.225,0.0
46.0,43,0.225,0.0
46.5,84,0.5,0.0
46.5,79,0.5,0.0
46.5,76,0.5,0.0
46.5,72,0.5,0.0
46.5,48,0.1,0.0
46.5,52,0.1,0.0
46.5,55,0.1,0.0
46.5,60,0.1,0.0
47.0,48,0.1,0.0
47.0,36,0.1,0.0
47.5,64,0.373,0.0
