onset,pitch,duration,staff
47.25,74,0.113,0.0
47.25,62,0.113,0.0
47.5,71,0.113,0.0
47.5,59,0.113,0.0
47.5,47,0.113,0.0
47.75,77,0.113,0.0
47.75,74,0.113,0.0
47.75,65,0.113,0.0
48.0,76,0.113,0.0
48.0,72,0.113,0.0
48.0,64,0.113,0.0
48.0,60,0.113,0.0
48.0,48,0.113,0.0
48.25,55,0.113,0.0
48.25,79,0.113,0.0
48.25,67,0.113,0.0
48.5,72,0.113,0.0
48.5,60,0.113,0.0
48.5,48,0.113,0.0
48.75,82,0.113,0.0
48.75,76,0.113,0.0
48.75,70,0.113,0.0
48.75,67,0.113,0.0
48.75,60,0.113,0.0
49.0,69,0.113,0.0
49.0,77,0.113,0.0
49.0,81,0.113,0.0
49.0,29,0.062,0.0
49.0,41,0.062,0.0
49.062,43,0.062,0.0
49.125,65,0.062,0.0
49.125,45,0.062,0.0
49.188,53,0.062,0.0
49.188,46,0.062,0.0
49.25,65,0.062,0.0
49.25,48,0.062,0.0
49.312,53,0.062,0.0
49.312,46,0.062,0.0
49.375,65,0.062,0.0
49.375,45,0.062,0.0
49.438,53,0.062,0.0
49.438,41,0.25,0.0
49.5,53,0.225,0.0
49.5,41,0.225,0.0
49.75,60,0.113,0.0
49.75,48,0.113,0.0
50.0,57,0.113,0.0
50.0,45,0.113,0.0
50.25,53,0.113,0.0
50.25,41,0.113,0.0
50.5,57,0.113,0.0
50.5,45,0.113,0.0
50.75,69,0.113,0.0
50.75,61,0.113,0.0
50.75,49,0.113,0.0
50.75,57,0.113,0.0
51.0,65,0.113,0.0
51.0,62,0.113,0.0
51.0,53,0.113,0.0
51.0,50,0.113,0.0
51.25,74,0.113,0.0
51.25,62,0.113,0.0
51.5,47,0.113,0.0
51.5,71,0.113,0.0
51.5,59,0.113,0.0
51.75,59,0.113,0.0
52.0,55,0.056,0.0
52.0,43,0.056,0.0
52.25,67,0.113,0.0
52.5,53,0.113,0.0
52.5,77,0.113,0.0
52.5,65,0.113,0.0
52.75,65,0.113,0.0
53.0,64,0.113,0.0
53.0,52,0.113,0.0
53.25,64,0.113,0.0
53.25,76,0.113,0.0
